session,roll_num,date,issue,question,result,title
115,493,13-Sep,H R 3354,On Agreeing to the Amendment,A,Torres of California Amendment No. 87
115,492,13-Sep,H R 3354,On Agreeing to the Amendment,F,Norman of South Carolina Amendment No. 77
115,491,13-Sep,H R 3354,On Agreeing to the Amendment,F,Polis of Colorado Amendment No. 76
115,490,13-Sep,H R 3354,On Agreeing to the Amendment,F,Polis of Colorado Amendment No. 75
115,489,13-Sep,H R 3354,On Agreeing to the Amendment,A,Mullin of Oklahoma Amendment No. 74
115,488,13-Sep,H R 3354,On Agreeing to the Amendment,A,Mullin of Oklahoma Amendment No. 73
115,487,13-Sep,H RES 513,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 3697, the Criminal Alien Gang Member Removal Act; providing for proceedings during the period from September 15, 2017, through September 22, 2017"
115,486,13-Sep,H RES 513,On Ordering the Previous Question,P,"Providing for consideration of H.R. 3697, the Criminal Alien Gang Member Removal Act; providing for proceedings during the period from September 15, 2017, through September 22, 2017"
115,485,12-Sep,H R 2611,On Motion to Suspend the Rules and Pass,P,Little Rock Central High School National Historic Site Boundary Modification Act
115,484,8-Sep,H R 3354,On Agreeing to the Amendment,A,Pearce of New Mexico Amendment No. 63
115,483,8-Sep,H R 3354,On Agreeing to the Amendment,F,Carbajal of California Amendment No. 57
115,482,8-Sep,H R 3354,On Agreeing to the Amendment,F,Palmer of Alabama Amendment No. 56
115,481,8-Sep,H R 3354,On Agreeing to the Amendment,F,Blackburn of Tennessee Amendment No. 55
115,480,8-Sep,H R 601,On Motion to Concur in the Senate Adt to the House Adt to the Senate Adt,P,Reinforcing Education Accountability in Development Act
115,479,7-Sep,H R 3354,On Agreeing to the Amendment,A,Goodlatte of Virginia Amendment No. 50
115,478,7-Sep,H R 3354,On Agreeing to the Amendment,A,Young of Alaska Amendment No. 43
115,477,7-Sep,H R 3354,On Agreeing to the Amendment,F,Lowenthal of California Amendment No. 39
115,476,7-Sep,H R 3354,On Agreeing to the Amendment,F,Ellison of Minnesota Amendment No. 38
115,475,7-Sep,H R 3354,On Agreeing to the Amendment,A,Ben Ray Lujan of New Mexico Amendment No. 31
115,474,7-Sep,H R 3354,On Agreeing to the Amendment,F,Biggs of Arizona Amendment No. 29
115,473,7-Sep,H R 3354,On Agreeing to the Amendment,F,Grijalva of Arizona Amendment No. 18
115,472,7-Sep,H R 3354,On Agreeing to the Amendment,A,Thompson of Pennsylvania Amendment No. 15
115,471,7-Sep,H R 3354,On Agreeing to the Amendment,F,Grijalva of Arizona Amendment No. 2
115,470,7-Sep,H R 3354,On Agreeing to the Amendment,F,Yoho of Florida Part B Amendment No. 110
115,469,7-Sep,H R 3354,On Agreeing to the Amendment,F,Grothman of Wisconsin Part B of Amendment No. 99
115,468,7-Sep,H R 3354,On Agreeing to the Amendment,A,Austin Scott of Georgia Part B Amendment No. 92
115,467,7-Sep,H R 3354,On Agreeing to the Amendment,F,Rothfus of Pennsylvania Part B Amendment No. 91
115,466,7-Sep,H R 3354,On Agreeing to the Amendment,F,Jayapal of Washington Part B Amendment No. 84
115,465,7-Sep,H R 3354,On Agreeing to the Amendment,F,Castro of Texas Part B Amendment No. 81
115,464,7-Sep,H R 3354,On Agreeing to the Amendment,F,"King of Iowa Part B Amendment No. 80, as modified"
115,463,7-Sep,H R 3354,On Agreeing to the Amendment,A,Hunter of California Part B Amendment No. 77
115,462,7-Sep,H R 3354,On Agreeing to the Amendment,F,Correa of California Part B Amendment No. 76
115,461,7-Sep,H R 3354,On Agreeing to the Amendment,F,Castro of Texas Part B Amendment No. 75
115,460,7-Sep,H R 3354,On Agreeing to the Amendment,F,Roybal-Allard of California Part B Amendment No. 74
115,459,7-Sep,H R 3354,On Agreeing to the Amendment,F,Castro of Texas Part B Amendment No. 71
115,458,7-Sep,H RES 504,On Agreeing to the Resolution,P,"Providing for further consideration of the bill (H.R. 3354) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2018, and for other purposes"
115,457,7-Sep,H RES 504,On Ordering the Previous Question,P,"Providing for further consideration of the bill (H.R. 3354) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2018, and for other purposes"
115,456,6-Sep,H R 3354,On Agreeing to the Amendment,F,Babin of Texas Part B Amendment No. 58
115,455,6-Sep,H R 3354,On Agreeing to the Amendment,A,Smith of Missouri Part B Amendment No. 56
115,454,6-Sep,H R 3354,On Agreeing to the Amendment,F,Grothman of Wisconsin Part B Amendment No. 54
115,453,6-Sep,H R 3354,On Agreeing to the Amendment,F,King of Iowa Part B Amendment No. 51
115,452,6-Sep,H R 3354,On Agreeing to the Amendment,F,Grothman of Wisconsin Part B Amendment No. 46
115,451,6-Sep,H R 3354,On Agreeing to the Amendment,F,Grothman of Wisconsin Part B Amendment No. 39
115,450,6-Sep,H R 3354,On Agreeing to the Amendment,F,Rosen of Nevada Part B Amendment No. 38
115,449,6-Sep,H R 3354,On Agreeing to the Amendment,F,Brooks of Alabama Part B Amendment No. 33
115,448,6-Sep,H R 3354,On Agreeing to the Amendment,F,Budd of North Carolina Part B Amendment No. 32
115,447,6-Sep,H R 3354,On Agreeing to the Amendment,F,McClintock of California Part B Amendment No. 25
115,446,6-Sep,H R 3354,On Agreeing to the Amendment,F,Carter of Georgia Part B Amendment No. 17
115,445,6-Sep,H R 3354,On Agreeing to the Amendment,F,King of Iowa Part B Amendment No. 15
115,444,6-Sep,JOURNAL,On Approving the Journal,P, 
115,443,6-Sep,H RES 500,On Agreeing to the Resolution,P,Providing for consideration of the bill (H.R. 3354) making appropriations for the Dept. of the Interior; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules
115,442,6-Sep,H RES 500,On Ordering the Previous Question,P,Providing for consideration of the bill (H.R. 3354) making appropriations for the Dept. of the Interior; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules
115,441,6-Sep,H RES 502,On Motion to Suspend the Rules and Agree,P,"Providing for the concurrence by the House in the Senate amendments to H.R. 601, with an amendment."
115,440,5-Sep,H R 2864,"On Motion to Suspend the Rules and Pass, as Amended",P,"To direct the Securities and Exchange Commission to allow certain issuers to be exempt from registration requirements, and for other purposes"
115,439,5-Sep,H R 3110,On Motion to Suspend the Rules and Pass,P,Financial Stability Oversight Council Insurance Member Continuity Act
115,438,28-Jul,S 114,On Passage,P,Department of Veterans Affairs Bonus Transparency Act
115,437,28-Jul,H R 3180,On Passage,P,Intelligence Authorization Act for Fiscal Year 2018
115,436,28-Jul,H RES 481,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 3180) Intelligence Authorization Act for FY 2018; and providing for proceedings during the period from July 31, 2017, through September 4, 2017"
115,435,27-Jul,H R 3219,On Passage,P,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes"
115,434,27-Jul,H R 3219,On Motion to Recommit with Instructions,F,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes"
115,433,27-Jul,H R 3219,On Agreeing to the Amendment,A,Cartwright of Pennsylvania Part B Amendment No. 43
115,432,27-Jul,H R 3219,On Agreeing to the Amendment,F,Nadler of New York Part B Amendment No. 38
115,431,27-Jul,H R 3219,On Agreeing to the Amendment,A,Brendan F. Boyle of Pennsylvania Part B Amendment No. 12
115,430,27-Jul,H R 3219,On Agreeing to the Amendment,A,Suozzi of New York Part B Amendment No. 10
115,429,27-Jul,H R 3219,On Agreeing to the Amendment,F,Perry of Pennsylvania Amendment No. 63
115,428,27-Jul,H R 3219,On Agreeing to the Amendment,F,Blackburn of Tennessee Amendment No. 62
115,427,27-Jul,H RES 478,On Agreeing to the Resolution,P,"Providing for further consideration of the bill (H.R. 3219) making appropriations for the Department of Defense for the fiscal year ending Sept. 30, 2018, and for other purposes, and providing for consideration of motions to suspend the rules"
115,426,27-Jul,H RES 478,On Ordering the Previous Question,P,"Providing for further consideration of the bill (H.R. 3219) making appropriations for the Department of Defense for the fiscal year ending Sept. 30, 2018, and for other purposes, and providing for consideration of motions to suspend the rules"
115,425,26-Jul,H R 3219,On Agreeing to the Amendment,A,Jackson Lee of Texas Amendment No. 56
115,424,26-Jul,H R 3219,On Agreeing to the Amendment,F,Pingree of Maine Amendment No. 54
115,423,26-Jul,H R 3219,On Agreeing to the Amendment,F,Garamendi of California Amendment No. 52
115,422,26-Jul,H R 3219,On Agreeing to the Amendment,F,Esty of Connecticut Amendment No. 44
115,421,26-Jul,H R 3219,On Agreeing to the Amendment,F,Norcross of New Jersey Amendment No. 39
115,420,26-Jul,H R 3219,On Agreeing to the Amendment,F,Castor of Florida Amendment No. 38
115,419,26-Jul,H R 3219,On Agreeing to the Amendment,F,King of Iowa Amendment No. 23
115,418,26-Jul,H R 3219,On Agreeing to the Amendment,F,Takano of California Amendment No. 7
115,417,26-Jul,H R 3219,On Agreeing to the Amendment,F,Griffith of Virginia Amendment No. 5
115,416,26-Jul,H R 3219,On Agreeing to the Amendment,F,Perry of Pennsylvania Amendment No. 4
115,415,26-Jul,H RES 473,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 3219) making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes"
115,414,26-Jul,H RES 473,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 3219) making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes"
115,413,25-Jul,H R 3364,On Motion to Suspend the Rules and Pass,P,Countering Americas Adversaries Through Sanctions Act
115,412,25-Jul,H J RES 111,On Passage,P,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to Arbitration Agreements"
115,411,25-Jul,H RES 468,On Agreeing to the Resolution,P,"Providing for consideration of the joint resolution (H.J.Res. 111) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to Arbitration Agreements."
115,410,25-Jul,H RES 468,On Ordering the Previous Question,P,"Providing for consideration of the joint resolution (H.J.Res. 111) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to Arbitration Agreements."
115,409,24-Jul,H R 3218,"On Motion to Suspend the Rules and Pass, as Amended",P,Harry W. Colmery Veterans Educational Assistance Act
115,408,24-Jul,S 114,"On Motion to Suspend the Rules and Pass, as Amended",F,"To amend title 38, United States Code, to require the Secretary of Veterans Affairs to submit an annual report regarding performance awards and bonuses awarded to certain high-level employees of the Department of Veterans Affairs"
115,407,24-Jul,H R 3180,"On Motion to Suspend the Rules and Pass, as Amended",F,Intelligence Authorization Act for Fiscal Year 2018
115,406,20-Jul,H R 218,On Passage,P,King Cove Road Land Exchange Act
115,405,20-Jul,H R 218,On Agreeing to the Amendment,F,Grijalva of Arizona Part C Amendment No. 3
115,404,20-Jul,H R 218,On Agreeing to the Amendment,F,Tsongas of Massachusetts Part C Amendment No. 1
115,403,20-Jul,H R 2825,"On Motion to Suspend the Rules and Pass, as Amended",P,DHS Authorization Act
115,402,19-Jul,H R 2910,On Passage,P,Promoting Interagency Coordination for Review of Natural Gas Pipelines Act
115,401,19-Jul,H R 2910,On Motion to Recommit with Instructions,F,Promoting Interagency Coordination for Review of Natural Gas Pipelines Act
115,400,19-Jul,H R 2910,On Agreeing to the Amendment,F,Beyer of Virginia Part A Amendment No. 3
115,399,19-Jul,H R 2910,On Agreeing to the Amendment,F,Tsongas of Massachusetts Part A Amendment No. 1
115,398,19-Jul,H R 2883,On Passage,P,Promoting Cross-Border Energy Infrastructure Act
115,397,19-Jul,H R 2883,On Motion to Recommit with Instructions,F,Promoting Cross-Border Energy Infrastructure Act
115,396,19-Jul,H R 2883,On Agreeing to the Amendment,F,Tsongas of Massachusetts Part B Amendment No. 2
115,395,19-Jul,H R 2883,On Agreeing to the Amendment,F,Engel of New York Part B Amendment No. 1
115,394,19-Jul,H RES 454,On Agreeing to the Resolution,P,Providing for consideration of the bills (H.R. 2910) Promoting Interagency Coordination for Review of Natural Gas Pipelines Act; (H.R. 2883) Promoting Cross-Border Energy Infrastructure Act; and (H.R. 218) King Cove Road Land Exchange Act
115,393,19-Jul,H RES 454,On Ordering the Previous Question,P,Providing for consideration of the bills (H.R. 2910) Promoting Interagency Coordination for Review of Natural Gas Pipelines Act; (H.R. 2883) Promoting Cross-Border Energy Infrastructure Act; and (H.R. 218) King Cove Road Land Exchange Act
115,392,19-Jul,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,391,18-Jul,H R 806,On Passage,P,Ozone Standards Implementation Act of 2017
115,390,18-Jul,H R 806,On Motion to Recommit with Instructions,F,Ozone Standards Implementation Act of 2017
115,389,18-Jul,H R 806,On Agreeing to the Amendment,F,McNerney of California Amendment No. 5
115,388,18-Jul,H R 806,On Agreeing to the Amendment,F,Polis of Colorado Amendment No. 4
115,387,18-Jul,H R 806,On Agreeing to the Amendment,F,Beyer of Virginia Amendment No. 3
115,386,18-Jul,H R 806,On Agreeing to the Amendment,F,Tonko of New York Amendment No. 2
115,385,18-Jul,H R 806,On Agreeing to the Amendment,F,Castor of Florida Amendment No. 1
115,384,18-Jul,H R 2786,"On Motion to Suspend the Rules and Pass, as Amended",P,To amend the Federal Power Act with respect to the criteria and process to qualify as a qualifying conduit hydropower facility
