Committee,Subcommittee,Name,Title
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Bonnie Watson Coleman,
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Stacey E. Plaskett,
House Committee on Oversight and Reform,Environment,Greg Gianforte,Chair
House Committee on Oversight and Reform,Environment,Paul A. Gosar,Vice Chair
House Committee on Oversight and Reform,Environment,Dennis A. Ross,
House Committee on Oversight and Reform,Environment,Gary J. Palmer,
House Committee on Oversight and Reform,Environment,James Comer,
House Committee on Oversight and Reform,Environment,Michael Cloud,
House Committee on Oversight and Reform,Environment,Stacey E. Plaskett,Ranking Member
House Committee on Oversight and Reform,Environment,Jamie Raskin,
House Committee on Oversight and Reform,Environment,Jimmy Gomez,
House Committee on Oversight and Reform,Intergovernmental Affairs,Gary J. Palmer,Chair
House Committee on Oversight and Reform,Intergovernmental Affairs,Glenn Grothman,Vice Chair
House Committee on Oversight and Reform,Intergovernmental Affairs,John J. Duncan Jr.,
House Committee on Oversight and Reform,Intergovernmental Affairs,Virginia Foxx,
House Committee on Oversight and Reform,Intergovernmental Affairs,Thomas Massie,
House Committee on Oversight and Reform,Intergovernmental Affairs,Mark Walker,
House Committee on Oversight and Reform,Intergovernmental Affairs,Mark Sanford,
House Committee on Oversight and Reform,Intergovernmental Affairs,Jamie Raskin,Ranking Member
House Committee on Oversight and Reform,Intergovernmental Affairs,Mark DeSaulnier,
House Committee on Oversight and Reform,Intergovernmental Affairs,Matt Cartwright,
House Committee on Oversight and Reform,Intergovernmental Affairs,Wm. Lacy Clay,
House Committee on House Administration,,Gregg Harper,Chair
House Committee on House Administration,,Rodney Davis,
House Committee on House Administration,,Barbara Comstock,
House Committee on House Administration,,Mark Walker,
House Committee on House Administration,,Adrian Smith,
House Committee on House Administration,,Barry Loudermilk,
House Committee on House Administration,,Robert A. Brady,Ranking Member
House Committee on House Administration,,Zoe Lofgren,
House Committee on House Administration,,Jamie Raskin,
House Committee on Homeland Security,,Michael T. McCaul,Chair
House Committee on Homeland Security,,Lamar Smith,
House Committee on Homeland Security,,Peter T. King,
House Committee on Homeland Security,,Mike D. Rogers,
House Committee on Homeland Security,,Lou Barletta,
House Committee on Homeland Security,,Scott Perry,
House Committee on Homeland Security,,John Katko,
House Committee on Homeland Security,,Will Hurd,
House Committee on Homeland Security,,Martha McSally,
House Committee on Homeland Security,,John Ratcliffe,
House Committee on Homeland Security,,Daniel M. Donovan Jr.,
House Committee on Homeland Security,,Mike Gallagher,
House Committee on Homeland Security,,Clay Higgins,
House Committee on Homeland Security,,Thomas A. Garrett Jr.,
House Committee on Homeland Security,,Brian K. Fitzpatrick,
House Committee on Homeland Security,,Ron Estes,
House Committee on Homeland Security,,Don Bacon,
House Committee on Homeland Security,,Debbie Lesko,
House Committee on Homeland Security,,Bennie G. Thompson,Ranking Member
House Committee on Homeland Security,,Sheila Jackson Lee,
House Committee on Homeland Security,,James R. Langevin,
House Committee on Homeland Security,,Cedric L. Richmond,
House Committee on Homeland Security,,William R. Keating,
House Committee on Homeland Security,,Donald M. Payne Jr.,
House Committee on Homeland Security,,Filemon Vela,
House Committee on Homeland Security,,Bonnie Watson Coleman,
House Committee on Homeland Security,,Kathleen M. Rice,
House Committee on Homeland Security,,J. Luis Correa,
House Committee on Homeland Security,,Val Butler Demings,
House Committee on Homeland Security,,Nanette Diaz Barragan,
House Committee on Homeland Security,Intelligence and Counterterrorism,Peter T. King,Chair
House Committee on Homeland Security,Intelligence and Counterterrorism,Lou Barletta,
House Committee on Homeland Security,Intelligence and Counterterrorism,Scott Perry,
House Committee on Homeland Security,Intelligence and Counterterrorism,Will Hurd,
House Committee on Homeland Security,Intelligence and Counterterrorism,Mike Gallagher,
House Committee on Homeland Security,Intelligence and Counterterrorism,Michael T. McCaul,Ex Officio
House Committee on Homeland Security,Intelligence and Counterterrorism,Kathleen M. Rice,Ranking Member
House Committee on Homeland Security,Intelligence and Counterterrorism,Sheila Jackson Lee,
House Committee on Homeland Security,Intelligence and Counterterrorism,William R. Keating,
House Committee on Homeland Security,Intelligence and Counterterrorism,Bennie G. Thompson,Ex Officio
House Committee on Homeland Security,Transportation and Maritime Security,John Katko,Chair
House Committee on Homeland Security,Transportation and Maritime Security,Mike D. Rogers,
House Committee on Homeland Security,Transportation and Maritime Security,Brian K. Fitzpatrick,
House Committee on Homeland Security,Transportation and Maritime Security,Ron Estes,
House Committee on Homeland Security,Transportation and Maritime Security,Debbie Lesko,
House Committee on Homeland Security,Transportation and Maritime Security,Michael T. McCaul,Ex Officio
House Committee on Homeland Security,Transportation and Maritime Security,Bonnie Watson Coleman,Ranking Member
House Committee on Homeland Security,Transportation and Maritime Security,William R. Keating,
House Committee on Homeland Security,Transportation and Maritime Security,Donald M. Payne Jr.,
House Committee on Homeland Security,Transportation and Maritime Security,Bennie G. Thompson,Ex Officio
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",John Ratcliffe,Chair
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",John Katko,
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",Daniel M. Donovan Jr.,
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",Mike Gallagher,
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",Brian K. Fitzpatrick,
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",Don Bacon,
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",Michael T. McCaul,Ex Officio
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",Cedric L. Richmond,Ranking Member
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",Sheila Jackson Lee,
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",James R. Langevin,
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",Val Butler Demings,
House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Innovation",Bennie G. Thompson,Ex Officio
House Committee on Homeland Security,"Oversight, Management, and Accountability",Scott Perry,Chair
House Committee on Homeland Security,"Oversight, Management, and Accountability",John Ratcliffe,
House Committee on Homeland Security,"Oversight, Management, and Accountability",Clay Higgins,
House Committee on Homeland Security,"Oversight, Management, and Accountability",Thomas A. Garrett Jr.,
House Committee on Homeland Security,"Oversight, Management, and Accountability",Ron Estes,
House Committee on Homeland Security,"Oversight, Management, and Accountability",Michael T. McCaul,Ex Officio
House Committee on Homeland Security,"Oversight, Management, and Accountability",J. Luis Correa,Ranking Member
House Committee on Homeland Security,"Oversight, Management, and Accountability",Kathleen M. Rice,
House Committee on Homeland Security,"Oversight, Management, and Accountability",Nanette Diaz Barragan,
House Committee on Homeland Security,"Oversight, Management, and Accountability",Bennie G. Thompson,Ex Officio
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Martha McSally,Chair
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Lamar Smith,
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Mike D. Rogers,
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Lou Barletta,
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Will Hurd,
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Clay Higgins,
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Don Bacon,
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Michael T. McCaul,Ex Officio
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Filemon Vela,Ranking Member
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Cedric L. Richmond,
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",J. Luis Correa,
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Val Butler Demings,
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Nanette Diaz Barragan,
House Committee on Homeland Security,"Border Security, Facilitation, and Operations",Bennie G. Thompson,Ex Officio
House Committee on Homeland Security,"Emergency Preparedness, Response, and Recovery",Daniel M. Donovan Jr.,Chair
House Committee on Homeland Security,"Emergency Preparedness, Response, and Recovery",Peter T. King,
House Committee on Homeland Security,"Emergency Preparedness, Response, and Recovery",Martha McSally,
House Committee on Homeland Security,"Emergency Preparedness, Response, and Recovery",Thomas A. Garrett Jr.,
House Committee on Homeland Security,"Emergency Preparedness, Response, and Recovery",Debbie Lesko,
House Committee on Homeland Security,"Emergency Preparedness, Response, and Recovery",Michael T. McCaul,Ex Officio
House Committee on Homeland Security,"Emergency Preparedness, Response, and Recovery",Donald M. Payne Jr.,Ranking Member
House Committee on Homeland Security,"Emergency Preparedness, Response, and Recovery",James R. Langevin,
House Committee on Homeland Security,"Emergency Preparedness, Response, and Recovery",Bonnie Watson Coleman,
House Committee on Homeland Security,"Emergency Preparedness, Response, and Recovery",Bennie G. Thompson,Ex Officio
House Committee on Energy and Commerce,,Greg Walden,Chair
House Committee on Energy and Commerce,,Joe Barton,
House Committee on Energy and Commerce,,Fred Upton,
House Committee on Energy and Commerce,,John Shimkus,
House Committee on Energy and Commerce,,Michael C. Burgess,
House Committee on Energy and Commerce,,Marsha Blackburn,
House Committee on Energy and Commerce,,Steve Scalise,
House Committee on Energy and Commerce,,Robert E. Latta,
House Committee on Energy and Commerce,,Cathy McMorris Rodgers,
House Committee on Energy and Commerce,,Gregg Harper,
House Committee on Energy and Commerce,,Leonard Lance,
House Committee on Energy and Commerce,,Brett Guthrie,
House Committee on Energy and Commerce,,Pete Olson,
House Committee on Energy and Commerce,,David B. McKinley,
House Committee on Energy and Commerce,,Adam Kinzinger,
House Committee on Energy and Commerce,,H. Morgan Griffith,
House Committee on Energy and Commerce,,Gus M. Bilirakis,
House Committee on Energy and Commerce,,Bill Johnson,
House Committee on Energy and Commerce,,Billy Long,
House Committee on Energy and Commerce,,Larry Bucshon,
House Committee on Energy and Commerce,,Bill Flores,
House Committee on Energy and Commerce,,Susan W. Brooks,
