Committee,Subcommittee,Name,Title
"Senate Committee on Commerce, Science, and Transportation","Space, Science, and Competitiveness Subcommittee",John Thune,Ex Officio
"Senate Committee on Commerce, Science, and Transportation","Space, Science, and Competitiveness Subcommittee",Edward J. Markey,Ranking Member
"Senate Committee on Commerce, Science, and Transportation","Space, Science, and Competitiveness Subcommittee",Brian Schatz,
"Senate Committee on Commerce, Science, and Transportation","Space, Science, and Competitiveness Subcommittee",Tom Udall,
"Senate Committee on Commerce, Science, and Transportation","Space, Science, and Competitiveness Subcommittee",Gary C. Peters,
"Senate Committee on Commerce, Science, and Transportation","Space, Science, and Competitiveness Subcommittee",Tammy Baldwin,
"Senate Committee on Commerce, Science, and Transportation","Space, Science, and Competitiveness Subcommittee",Margaret Wood Hassan,
"Senate Committee on Commerce, Science, and Transportation","Space, Science, and Competitiveness Subcommittee",Bill Nelson,Ex Officio
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Deb Fischer,Chairman
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Roger F. Wicker,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Roy Blunt,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Dean Heller,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",James M. Inhofe,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Ron Johnson,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Shelley Moore Capito,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Cory Gardner,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Todd Young,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",John Thune,Ex Officio
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Gary C. Peters,Ranking Member
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Maria Cantwell,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Amy Klobuchar,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Richard Blumenthal,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Tom Udall,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Tammy Baldwin,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Tammy Duckworth,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Margaret Wood Hassan,
"Senate Committee on Commerce, Science, and Transportation","Surface Transportation and Merchant Marine Infrastructure, Safety and Security",Bill Nelson,Ex Officio
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Roger F. Wicker,Chairman
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Roy Blunt,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Ted Cruz,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Deb Fischer,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Jerry Moran,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Dan Sullivan,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Dean Heller,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",James M. Inhofe,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Mike Lee,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Ron Johnson,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Shelley Moore Capito,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Cory Gardner,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Todd Young,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",John Thune,Ex Officio
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Brian Schatz,Ranking Member
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Maria Cantwell,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Amy Klobuchar,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Richard Blumenthal,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Edward J. Markey,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Tom Udall,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Gary C. Peters,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Tammy Baldwin,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Tammy Duckworth,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Margaret Wood Hassan,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Catherine Cortez Masto,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Jon Tester,
"Senate Committee on Commerce, Science, and Transportation","Communications, Technology, Innovation, and the Internet",Bill Nelson,Ex Officio
Senate Committee on Energy and Natural Resources,,Lisa Murkowski,Chairman
Senate Committee on Energy and Natural Resources,,John Barrasso,
Senate Committee on Energy and Natural Resources,,James E. Risch,
Senate Committee on Energy and Natural Resources,,Mike Lee,
Senate Committee on Energy and Natural Resources,,Jeff Flake,
Senate Committee on Energy and Natural Resources,,Steve Daines,
Senate Committee on Energy and Natural Resources,,Cory Gardner,
Senate Committee on Energy and Natural Resources,,Lamar Alexander,
Senate Committee on Energy and Natural Resources,,John Hoeven,
Senate Committee on Energy and Natural Resources,,Bill Cassidy,
Senate Committee on Energy and Natural Resources,,Rob Portman,
Senate Committee on Energy and Natural Resources,,Shelley Moore Capito,
Senate Committee on Energy and Natural Resources,,Maria Cantwell,Ranking Member
Senate Committee on Energy and Natural Resources,,Ron Wyden,
Senate Committee on Energy and Natural Resources,,Bernard Sanders,
Senate Committee on Energy and Natural Resources,,Debbie Stabenow,
Senate Committee on Energy and Natural Resources,,Joe Manchin III,
Senate Committee on Energy and Natural Resources,,Martin Heinrich,
Senate Committee on Energy and Natural Resources,,Mazie K. Hirono,
Senate Committee on Energy and Natural Resources,,Angus S. King Jr.,
Senate Committee on Energy and Natural Resources,,Tammy Duckworth,
Senate Committee on Energy and Natural Resources,,Catherine Cortez Masto,
Senate Committee on Energy and Natural Resources,,Tina Smith,
Senate Committee on Energy and Natural Resources,Energy,Cory Gardner,Chairman
Senate Committee on Energy and Natural Resources,Energy,James E. Risch,
Senate Committee on Energy and Natural Resources,Energy,Jeff Flake,
Senate Committee on Energy and Natural Resources,Energy,Steve Daines,
Senate Committee on Energy and Natural Resources,Energy,Lamar Alexander,
Senate Committee on Energy and Natural Resources,Energy,John Hoeven,
Senate Committee on Energy and Natural Resources,Energy,Bill Cassidy,
Senate Committee on Energy and Natural Resources,Energy,Rob Portman,
Senate Committee on Energy and Natural Resources,Energy,Shelley Moore Capito,
Senate Committee on Energy and Natural Resources,Energy,Lisa Murkowski,Ex Officio
Senate Committee on Energy and Natural Resources,Energy,Joe Manchin III,Ranking Member
Senate Committee on Energy and Natural Resources,Energy,Ron Wyden,
Senate Committee on Energy and Natural Resources,Energy,Bernard Sanders,
Senate Committee on Energy and Natural Resources,Energy,Martin Heinrich,
Senate Committee on Energy and Natural Resources,Energy,Angus S. King Jr.,
Senate Committee on Energy and Natural Resources,Energy,Tammy Duckworth,
Senate Committee on Energy and Natural Resources,Energy,Tina Smith,
Senate Committee on Energy and Natural Resources,Energy,Maria Cantwell,Ex Officio
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Mike Lee,Chairman
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",John Barrasso,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",James E. Risch,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Jeff Flake,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Steve Daines,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Cory Gardner,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Lamar Alexander,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",John Hoeven,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Bill Cassidy,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Shelley Moore Capito,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Lisa Murkowski,Ex Officio
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Ron Wyden,Ranking Member
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Debbie Stabenow,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Joe Manchin III,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Martin Heinrich,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Mazie K. Hirono,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Catherine Cortez Masto,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Tina Smith,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Maria Cantwell,Ex Officio
Senate Committee on Energy and Natural Resources,National Parks,Steve Daines,Chairman
Senate Committee on Energy and Natural Resources,National Parks,John Barrasso,
Senate Committee on Energy and Natural Resources,National Parks,Mike Lee,
Senate Committee on Energy and Natural Resources,National Parks,Cory Gardner,
Senate Committee on Energy and Natural Resources,National Parks,Lamar Alexander,
Senate Committee on Energy and Natural Resources,National Parks,John Hoeven,
Senate Committee on Energy and Natural Resources,National Parks,Rob Portman,
Senate Committee on Energy and Natural Resources,National Parks,Lisa Murkowski,Ex Officio
Senate Committee on Energy and Natural Resources,National Parks,Angus S. King Jr.,Ranking Member
Senate Committee on Energy and Natural Resources,National Parks,Bernard Sanders,
Senate Committee on Energy and Natural Resources,National Parks,Debbie Stabenow,
Senate Committee on Energy and Natural Resources,National Parks,Martin Heinrich,
Senate Committee on Energy and Natural Resources,National Parks,Mazie K. Hirono,
Senate Committee on Energy and Natural Resources,National Parks,Tammy Duckworth,
Senate Committee on Energy and Natural Resources,National Parks,Maria Cantwell,Ex Officio
Senate Committee on Energy and Natural Resources,Water and Power,Jeff Flake,Chairman
Senate Committee on Energy and Natural Resources,Water and Power,John Barrasso,
Senate Committee on Energy and Natural Resources,Water and Power,James E. Risch,
Senate Committee on Energy and Natural Resources,Water and Power,Mike Lee,
Senate Committee on Energy and Natural Resources,Water and Power,Bill Cassidy,
Senate Committee on Energy and Natural Resources,Water and Power,Rob Portman,
Senate Committee on Energy and Natural Resources,Water and Power,Shelley Moore Capito,
Senate Committee on Energy and Natural Resources,Water and Power,Lisa Murkowski,Ex Officio
Senate Committee on Energy and Natural Resources,Water and Power,Catherine Cortez Masto,Ranking Member
Senate Committee on Energy and Natural Resources,Water and Power,Ron Wyden,
Senate Committee on Energy and Natural Resources,Water and Power,Bernard Sanders,
Senate Committee on Energy and Natural Resources,Water and Power,Joe Manchin III,
Senate Committee on Energy and Natural Resources,Water and Power,Tammy Duckworth,
Senate Committee on Energy and Natural Resources,Water and Power,Maria Cantwell,Ex Officio
Senate Committee on Environment and Public Works,,John Barrasso,Chairman
Senate Committee on Environment and Public Works,,James M. Inhofe,
Senate Committee on Environment and Public Works,,Shelley Moore Capito,
Senate Committee on Environment and Public Works,,John Boozman,
Senate Committee on Environment and Public Works,,Roger F. Wicker,
Senate Committee on Environment and Public Works,,Deb Fischer,
Senate Committee on Environment and Public Works,,Jerry Moran,
Senate Committee on Environment and Public Works,,Mike Rounds,
Senate Committee on Environment and Public Works,,Joni Ernst,
Senate Committee on Environment and Public Works,,Dan Sullivan,
Senate Committee on Environment and Public Works,,Richard C. Shelby,
Senate Committee on Environment and Public Works,,Thomas R. Carper,Ranking Member
Senate Committee on Environment and Public Works,,Benjamin L. Cardin,
Senate Committee on Environment and Public Works,,Bernard Sanders,
Senate Committee on Environment and Public Works,,Sheldon Whitehouse,
Senate Committee on Environment and Public Works,,Jeff Merkley,
Senate Committee on Environment and Public Works,,Kirsten E. Gillibrand,
Senate Committee on Environment and Public Works,,Cory A. Booker,
Senate Committee on Environment and Public Works,,Edward J. Markey,
Senate Committee on Environment and Public Works,,Tammy Duckworth,
Senate Committee on Environment and Public Works,,Chris Van Hollen,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,James M. Inhofe,Chairman
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Shelley Moore Capito,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,John Boozman,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Roger F. Wicker,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Deb Fischer,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Jerry Moran,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Joni Ernst,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Dan Sullivan,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Richard C. Shelby,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Benjamin L. Cardin,Ranking Member
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Bernard Sanders,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Sheldon Whitehouse,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Jeff Merkley,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Kirsten E. Gillibrand,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Edward J. Markey,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Tammy Duckworth,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Cory A. Booker,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Thomas R. Carper,Ex Officio
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Mike Rounds,Chairman
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Jerry Moran,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Joni Ernst,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Dan Sullivan,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Cory A. Booker,Ranking Member
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Bernard Sanders,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Chris Van Hollen,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Thomas R. Carper,Ex Officio
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Shelley Moore Capito,Chairman
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,James M. Inhofe,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,John Boozman,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Roger F. Wicker,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Deb Fischer,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Jerry Moran,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Joni Ernst,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Richard C. Shelby,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Sheldon Whitehouse,Ranking Member
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Benjamin L. Cardin,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Bernard Sanders,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Jeff Merkley,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Kirsten E. Gillibrand,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Edward J. Markey,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Tammy Duckworth,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Thomas R. Carper,Ex Officio
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",John Boozman,Chairman
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",James M. Inhofe,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Shelley Moore Capito,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Roger F. Wicker,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Deb Fischer,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Mike Rounds,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Dan Sullivan,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Richard C. Shelby,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Tammy Duckworth,Ranking Member
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Benjamin L. Cardin,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Sheldon Whitehouse,Ranking Member
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Jeff Merkley,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Kirsten E. Gillibrand,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Edward J. Markey,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Chris Van Hollen,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Thomas R. Carper,Ex Officio
Senate Committee on Finance,,Orrin G. Hatch,Chairman
Senate Committee on Finance,,Chuck Grassley,
Senate Committee on Finance,,Mike Crapo,
Senate Committee on Finance,,Pat Roberts,
Senate Committee on Finance,,Michael B. Enzi,
Senate Committee on Finance,,John Cornyn,
Senate Committee on Finance,,John Thune,
Senate Committee on Finance,,Richard Burr,
Senate Committee on Finance,,Johnny Isakson,
Senate Committee on Finance,,Rob Portman,
Senate Committee on Finance,,Pat Toomey,
Senate Committee on Finance,,Dean Heller,
Senate Committee on Finance,,Tim Scott,
Senate Committee on Finance,,Bill Cassidy,
Senate Committee on Finance,,Ron Wyden,Ranking Member
Senate Committee on Finance,,Debbie Stabenow,
Senate Committee on Finance,,Maria Cantwell,
Senate Committee on Finance,,Bill Nelson,
Senate Committee on Finance,,Robert Menendez,
Senate Committee on Finance,,Thomas R. Carper,
Senate Committee on Finance,,Benjamin L. Cardin,
Senate Committee on Finance,,Sherrod Brown,
Senate Committee on Finance,,Michael F. Bennet,
Senate Committee on Finance,,Robert P. Casey Jr.,
Senate Committee on Finance,,Mark R. Warner,
Senate Committee on Finance,,Claire McCaskill,
Senate Committee on Finance,,Sheldon Whitehouse,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Bill Cassidy,Chairman
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Rob Portman,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Mike Crapo,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Pat Toomey,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Orrin G. Hatch,Ex Officio
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Sherrod Brown,Ranking Member
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Robert P. Casey Jr.,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Ron Wyden,Ex Officio
Senate Committee on Finance,Health Care,Pat Toomey,Chairman
Senate Committee on Finance,Health Care,Chuck Grassley,
Senate Committee on Finance,Health Care,Pat Roberts,
Senate Committee on Finance,Health Care,Michael B. Enzi,
Senate Committee on Finance,Health Care,John Thune,
Senate Committee on Finance,Health Care,Richard Burr,
Senate Committee on Finance,Health Care,Johnny Isakson,
Senate Committee on Finance,Health Care,Rob Portman,
Senate Committee on Finance,Health Care,Dean Heller,
Senate Committee on Finance,Health Care,Bill Cassidy,
Senate Committee on Finance,Health Care,Orrin G. Hatch,Ex Officio
Senate Committee on Finance,Health Care,Debbie Stabenow,Ranking Member
Senate Committee on Finance,Health Care,Robert Menendez,
Senate Committee on Finance,Health Care,Maria Cantwell,
Senate Committee on Finance,Health Care,Thomas R. Carper,
Senate Committee on Finance,Health Care,Benjamin L. Cardin,
Senate Committee on Finance,Health Care,Sherrod Brown,
Senate Committee on Finance,Health Care,Mark R. Warner,
Senate Committee on Finance,Health Care,Ron Wyden,
Senate Committee on Finance,Health Care,Sheldon Whitehouse,
Senate Committee on Finance,Taxation and IRS Oversight,Rob Portman,Chairman
Senate Committee on Finance,Taxation and IRS Oversight,Mike Crapo,
Senate Committee on Finance,Taxation and IRS Oversight,Pat Roberts,
Senate Committee on Finance,Taxation and IRS Oversight,Michael B. Enzi,
Senate Committee on Finance,Taxation and IRS Oversight,John Cornyn,
Senate Committee on Finance,Taxation and IRS Oversight,John Thune,
Senate Committee on Finance,Taxation and IRS Oversight,Richard Burr,
Senate Committee on Finance,Taxation and IRS Oversight,Johnny Isakson,
Senate Committee on Finance,Taxation and IRS Oversight,Pat Toomey,
Senate Committee on Finance,Taxation and IRS Oversight,Tim Scott,
Senate Committee on Finance,Taxation and IRS Oversight,Orrin G. Hatch,Ex Officio
Senate Committee on Finance,Taxation and IRS Oversight,Mark R. Warner,Ranking Member
Senate Committee on Finance,Taxation and IRS Oversight,Thomas R. Carper,
Senate Committee on Finance,Taxation and IRS Oversight,Benjamin L. Cardin,
Senate Committee on Finance,Taxation and IRS Oversight,Claire McCaskill,
Senate Committee on Finance,Taxation and IRS Oversight,Robert Menendez,
Senate Committee on Finance,Taxation and IRS Oversight,Michael F. Bennet,
Senate Committee on Finance,Taxation and IRS Oversight,Robert P. Casey Jr.,
Senate Committee on Finance,Taxation and IRS Oversight,Maria Cantwell,
Senate Committee on Finance,Taxation and IRS Oversight,Sheldon Whitehouse,
Senate Committee on Finance,Taxation and IRS Oversight,Ron Wyden,Ex Officio
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Dean Heller,Chairman
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Chuck Grassley,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Mike Crapo,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Michael B. Enzi,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",John Cornyn,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Richard Burr,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Tim Scott,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Bill Cassidy,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Orrin G. Hatch,Ex Officio
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Michael F. Bennet,Ranking Member
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Maria Cantwell,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Bill Nelson,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Robert Menendez,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Thomas R. Carper,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Mark R. Warner,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Sheldon Whitehouse,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Ron Wyden,Ex Officio
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",John Cornyn,Chairman
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Chuck Grassley,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Pat Roberts,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Johnny Isakson,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",John Thune,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Dean Heller,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Orrin G. Hatch,Ex Officio
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Robert P. Casey Jr.,Ranking Member
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Debbie Stabenow,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Bill Nelson,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Claire McCaskill,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Ron Wyden,Ex Officio
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Benjamin L. Cardin,
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,Tim Scott,Chairman
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,Orrin G. Hatch,
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,Ron Wyden,Ranking Member
Senate Committee on Foreign Relations,,Bob Corker,Chairman
Senate Committee on Foreign Relations,,James E. Risch,
Senate Committee on Foreign Relations,,Marco Rubio,
Senate Committee on Foreign Relations,,Ron Johnson,
Senate Committee on Foreign Relations,,Jeff Flake,
Senate Committee on Foreign Relations,,Cory Gardner,
Senate Committee on Foreign Relations,,Todd Young,
Senate Committee on Foreign Relations,,John Barrasso,
Senate Committee on Foreign Relations,,Johnny Isakson,
Senate Committee on Foreign Relations,,Rob Portman,
Senate Committee on Foreign Relations,,Rand Paul,
Senate Committee on Foreign Relations,,Robert Menendez,Ranking Member
Senate Committee on Foreign Relations,,Benjamin L. Cardin,
Senate Committee on Foreign Relations,,Jeanne Shaheen,
Senate Committee on Foreign Relations,,Christopher A. Coons,
Senate Committee on Foreign Relations,,Tom Udall,
Senate Committee on Foreign Relations,,Christopher Murphy,
Senate Committee on Foreign Relations,,Tim Kaine,
Senate Committee on Foreign Relations,,Edward J. Markey,
Senate Committee on Foreign Relations,,Jeff Merkley,
Senate Committee on Foreign Relations,,Cory A. Booker,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Ron Johnson,Chairman
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,James E. Risch,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,John Barrasso,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Rob Portman,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Rand Paul,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Bob Corker,Ex Officio
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Christopher Murphy,Ranking Member
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Edward J. Markey,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Benjamin L. Cardin,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Jeanne Shaheen,
